Final.Index,Study.ID,Year,Lat_CRU,Long_CRU,AvgTempMean,SDTempMean,MinTempMin,MaxTempMax,AvgPrecip,MaxPrecip,MinPrecip,SDPrecip,AvgPET,MaxPET,MinPET,sdPET
1027,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1028,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1029,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1030,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1031,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1032,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1033,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1034,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1035,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1036,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1037,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1038,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1039,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1040,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1041,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1042,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1043,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1044,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1045,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1046,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1047,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1048,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1049,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1050,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1051,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1052,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1053,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1054,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1055,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1056,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1057,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1058,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1059,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1060,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1061,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1062,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1063,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1064,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1065,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1066,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1067,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1068,29,1993,18.2944,-65.7847,26.125,1.374524711,20.3,31.5,168.8333333,312.2,25.1,94.46091383,3.566666667,4.3,2.7,0.546614927
1069,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1070,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1071,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1072,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1073,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1074,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1075,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1076,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1077,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1078,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1079,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1080,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1081,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1082,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1083,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1084,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1085,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1086,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1087,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1088,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1089,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1090,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1091,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1092,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1093,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1094,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1095,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1096,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1097,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1098,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1099,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1100,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1101,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1102,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1103,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1104,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1105,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1106,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1107,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1108,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1109,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1110,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1111,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1112,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1113,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1114,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1115,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1116,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1117,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1118,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1119,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1120,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1121,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1122,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1123,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1124,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1125,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1126,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1127,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1128,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1129,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1130,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1131,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1132,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1133,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1134,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1135,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1136,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1137,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1138,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1139,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1140,29,1994,18.2944,-65.7847,26.06666667,1.325507336,19.8,30.7,149.1083333,279.4,50,75.79029032,3.508333333,4.2,2.7,0.529937103
1141,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1142,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1143,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1144,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1145,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1146,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1147,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1148,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1149,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1150,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1151,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1152,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1153,30,1998,33.5508,-112.0131,20.05833333,8.413350682,3.2,40.3,33.3,113.1,0.2,32.14880176,5.358333333,8.8,2.2,2.569562514
1154,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1155,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1156,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1157,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1158,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1159,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1160,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1161,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1162,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1163,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1164,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1165,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1166,30,1998,33.1392,-111.6683,20.76666667,8.375324508,4.2,39.6,31.45833333,106.9,0,31.05591609,5.383333333,8.9,2.2,2.475271641
1167,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1168,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1169,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1170,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1171,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1172,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1173,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1174,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1175,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1176,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1177,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1178,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1179,30,1998,33.3356,-112.0681,20.50833333,8.266411592,3.5,40.2,30.40833333,102,0.2,30.51909859,5.416666667,8.8,2.3,2.47600607
1180,31,1992,45.9227,8.8859,11.79166667,7.220483279,-2.5,28.8,113.1916667,265.3,20.3,71.71790012,1.991666667,4.1,0.3,1.41450816
1181,31,1992,45.885,8.8834,11.79166667,7.220483279,-2.5,28.8,113.1916667,265.3,20.3,71.71790012,1.991666667,4.1,0.3,1.41450816
1182,31,1996,46,8.7833,4.908333333,5.88456507,-5.5,16.5,170.5583333,333.3,45.6,88.64538606,1.658333333,3,0.7,0.822919783
1183,31,1996,45.85,9.3833,11.44166667,6.915918178,-0.6,25.5,117.3666667,232.9,28.3,59.31627606,1.958333333,3.9,0.5,1.292958787
1184,31,1996,45.7,10.05,7.5,6.509154393,-4.4,20.6,120.475,190,43.9,47.54911576,1.683333333,3.3,0.4,1.054715242
1185,31,1997,45.7667,10.4833,8.683333333,6.36864954,-3,21.6,91.84166667,213.3,19.2,63.05243789,1.825,3,0.5,0.972461731
1186,31,1997,45.9833,10.9833,7.991666667,6.265991663,-3.9,21.1,88.53333333,181.8,23.3,52.58550324,1.725,2.9,0.5,0.938204281
1187,32,1989,63.7333,20.1667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
1188,32,1989,63.7333,20.1667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
1189,32,1989,63.7333,20.1667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
1190,32,1989,63.7333,20.1667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
1191,32,1989,63.7333,20.1667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
1192,32,1989,63.7333,20.1667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
1193,32,1989,63.7333,20.1667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
1194,32,1989,63.7333,20.1667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
1195,32,1989,63.7833,20.3667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
1196,32,1989,63.7833,20.3667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
1197,32,1989,63.7833,20.3667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
1198,32,1989,63.7833,20.3667,4.808333333,7.260660918,-21.2,19.1,48.95,92.9,23.7,22.49898988,1.333333333,3.6,0,1.338474935
